marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,42422527,R2EGAB70SMK30O,B0042STMPK,784966350,Kings Brand Chrome Finish Towel Rack Stand,Furniture,3,0,0,N,N,"Worth $25, but not more.","Light weight tubes, end caps are plastic, had multiple small marks in the finish. About what you'd expect at $25, but not worth the list price by a long shot.",8/27/2015
US,8530984,RVFWQZLWAWW7O,B00GKS4S8Q,965105560,Kinfine Button Tufted Round Storage Ottoman,Furniture,4,5,6,N,Y,Great buy!,"Beautiful ottoman, I must say it has blue threading/stitching which caught me off guard right when i opened it but overall the color is a nice tweed. The fabric that is pulled to make it look tuffeded was a little loose? I still think it's a great buy and it's just in our guest room as an accent piece so it won't be used a ton but I wouldn't put it in a high traffic area.",8/27/2015
US,23387592,RRQBTAOA0QSWE,B0031T8L6C,232074464,Flokati Faux Fur Rugs 3' Round,Furniture,1,0,0,N,Y,not good,terrible rug. put it in the trash after a week.<br />Lolo,8/27/2015
US,15004351,R2926MDAP1DQLD,B004005WWW,583828442,Kings Brand Multifunctional Laptop Table Stand With Cooling Fan & USB Ports,Furniture,4,0,0,N,Y,but if you are just using it to read or watch video its great.,"First one came missing parts, A little small for working on a 15.6&#34; laptop, but if you are just using it to read or watch video its great.",8/27/2015
US,34572056,R3OE1BKA098AWQ,B002ZBATAI,494112158,"Wall Curio Cabinet / Wall Shadow Box Display Case for Figurines, CD06-WA",Furniture,5,0,0,N,Y,Wonderful.,An excellent product.  Described perfectly in ad description.  I would trust this seller when making purchases.,8/27/2015
US,32945902,RH8N6AZHUD01T,B005A4ON4K,901624184,"Signature Sleep 6-Inch Memory Foam Mattress, Twin",Furniture,5,0,0,N,Y,Great firm mattress at a great price,"I bought the full at a great price (before it went up for Back to School season) and am very happy with it.  It is a firm bed, which is a plus for me as a back-sleeper.  It expanded in no time at all and the faint foam smell faded very quickly.  No regrets!",8/27/2015
US,174355,RX34RUWN7Z6WY,B005H7Z3QM,303050049,Home Styles Lafayette Vanity Bench - Cherry,Furniture,5,0,0,N,Y,Perfect. Exactly what I needed,"Perfect.  Exactly what I needed.  Very sturdy, nice looking stool.  The one that came with my wife's vanity, from a different store, broke within weeks.  This is just a very good product at a reasonable price.",8/27/2015
US,25716589,RGLME9DTRWPP3,B006MISZOC,941823468,"Zinus SC-SBBK-14NT-FR Smartbase Bed Frame Metal, Narrow Twin",Furniture,5,0,0,N,Y,Five Stars,Great buy. Saved some money on spring box.,8/27/2015
US,45330434,R3H3N2ZK5CIRSM,B004LQ1RJ2,999119538,Signature Sleep Contour 8 Inch Independently Encased Coil Mattress with Low VOC CertiPUR-US Certified Foam,Furniture,5,0,0,N,Y,Five Stars,"Works great. Bought it for the child's bed, no accidents have made it through to the mattress!",8/27/2015
US,25339306,R2SV82SZXQV9W7,B000MBKNN6,995337565,Home Dynamix Royalty Collection Area Rugs,Furniture,2,1,2,N,Y,You get what you pay for.,You get what you pay for. Poor quality. It's a disposable rug.<br />I ordered for a certain design but got a random design instead. Will not buy again. Not worth it!,8/27/2015
US,29276308,R2J49ZZSPVJXP4,B00FAVFCIE,840040772,Maxy Home Hamam Collection Rubber Back Floral Area Rugs,Furniture,5,0,0,N,Y,Nice rug,Yay!  This rug is beautiful!  I'm not scared of a nice red color!  LOL  Nice weight.  Should wear well.,8/27/2015
US,42241704,R2JE9JB813IBDO,B00TI5RXOO,451397201,DHP Maven Faux Leather Bed,Furniture,5,0,2,N,Y,this is an excellent bed. Went together easily,"took a while to get here but the shipping was free, total cost was around $152. for that price or more, this is an excellent bed. Went together easily, feels sturdy, looks great! nice height with my 13 inch bob-o-pedic, not too short or tall. I expected a little more of the platform to show around the edge of the mattress, but now that I see it, it looks very handsome with just about an inch of the platform showing. I've not slept on it yet, but I'll update if there are any issues under heavy use. I don't imagine you could find a better bed for this price, so long as it holds up.",8/27/2015
US,39881982,R2UOS7OG6F9017,B00II67DVW,540492897,Home-it step stool Super quality Folding Step Stool for kids step stool 11 Inches.,Furniture,5,0,0,N,Y,Five Stars,Love it!,8/27/2015
US,35032051,R2829I9XP42P7K,B00DZUU1SS,318672641,Oriental Weavers 5-Feet 3-Inch by 7-Feet 2-Inch Rectangular Green Transitional Area Rug,Furniture,5,0,0,N,Y,Five Stars,great,8/27/2015
US,33331928,R2RKPA1U8L0MHF,B00775MLRG,785243958,"Bobkona Drake Set of 2, Country Series Bar Stool - 29""H - in Espresso Finish with Faux Leather",Furniture,5,0,0,N,Y,Five Stars,Love it!!!,8/27/2015
US,4635406,R2WDIYICWYOG77,B004GCJ2CA,494193262,South Shore Vito Collection 6-Drawer Double Dresser,Furniture,1,0,0,N,Y,One Star,"Had to return 2 since defective from factory, shipping another part and hopefully will work 3rd time.",8/27/2015
US,35107212,R6TJKWFSU6DFX,B002VECNSK,177725593,"South Shore Axess 4-Shelf Bookcase, Soft Gray",Furniture,5,1,1,N,Y,3+ Years Strong - very durable and attractive!,"I've had this bookcase for over 3 years now and it's awesome. It's durable, stable and overall attractive. Has a respectable amount of weight capacity on each tier. I use it for books, board games, and just about anything else that I would otherwise have laying around. Bookcases aren't rocket science - we all know how they work. What I'm getting at though, is this one is without a doubt a perfect choice, so buy it with confidence knowing that some guy has been using it for over 3-years and has never had a problem with it.",8/27/2015
US,3503268,R3OKE0445OMY8X,B00I399FO2,176869802,Tribecca Home Avalon Quarter Cross Swivel Counter Barstool,Furniture,3,0,0,N,Y,Nice chairs but not as adjustable as I thought they ...,"Nice chairs but not as adjustable as I thought they would be.  They were a gift to my sister and I believe she said there were only two levels, one level being too low for her purposes.",8/27/2015
US,19177686,R2NLMO84QXDHXD,B00LCRVXYC,323633768,High Back Executive Leather Ergonomic Office Desk Computer Chair O10,Furniture,2,0,1,N,Y,"typical chinese crap, but aren't they all","Seller is great. Shipping was very fast.<br /><br />The chair is your run of the mill chinese crap that every store marks up 500%.<br />The only thing higher quality is the metal base, but I bet steel is probably cheaper than plastic, now LOL<br /><br />I think they all must be made by the same children b/c the designs are almost identical. One bolt cross-threaded immediately. The bolts are cheap, so the head stripped quickly without a terrible amount of force.",8/27/2015
US,12974084,R2PY2GFQIB5WT9,B00E7KVXXM,670068842,Traditional French Floral Wool Persian Area Rugs New City Collection,Furniture,4,0,0,N,Y,so i like that it's visible in low light,it is bright...for sure... not grey...more white...  but it's in a dark part of my condo...so i like that it's visible in low light...,8/27/2015
US,29594990,R3CP3VGVHEFXJV,B004DBQ0D8,774588064,TRINITY EcoStorage NSF Stainless Steel Table,Furniture,5,0,0,N,Y,Sturdy enough once something is sitting on top of it,I purchased this item to place a very heavy GC (gas chromatography) instrument on top of and it is holding up very well. Sturdy enough once something is sitting on top of it.,8/27/2015
US,23346405,R123HG3OPDRPMY,B004RZFP6I,365338825,Poirot Mini Poster #01 11x17in master print,Furniture,5,0,0,N,Y,A very nice poster.,This is a very nice poster. I love Poirot so can't wait to get it framed and on my wall.,8/27/2015
US,52262520,RRCH1FT68Z95Q,B0094G35KS,159631658,Winsome Terrace Storage Shelf 3-Tier Wide in Espresso,Furniture,1,12,13,N,Y,"The color is not espresso, it's black.","The color is not espresso (dark brown) it's actually black.  I don't know about you, but I'm getting really tired of the crap sold on Amazon that is made in China.  Lately everything I've bought from Amazon that's made in China  has been misrepresented some way or broken or really cheap.  Amazon has really gone down hill in my opinion.",8/27/2015
US,39546998,R1TXEXTM7ULA4F,B0039YUN5G,466270813,"FURINNO 99940GYW/BK French Oak Basic Bookcase Storage with Bins, 3"" x 2"", Grey/Black",Furniture,5,5,6,N,Y,Great little table,"So, I got this item today.  Knowing that I had to put it together myself, I got together my trusty tools, grabbed a cup of coffee and sat down to read the instructions to start the assembly.  Keep in mind, I have put together several pieces of furniture in my day, so I'm at the semi-pro level at furniture assembly.<br /><br />I took out each piece and examined them for damage.  Everything was great.  I then took out the instructions and read on the cover that there are no tools required.  This should be a snap.  Easy peasey.<br /><br />I then put the table together in about 5 minutes.  All of the pre-drilled holes matched up, so I was pretty psyched.  Then I got to the part where it said to screw the screws into the pre-drilled holes.  Keep in mind that I was told I would need no tools.  They must know what they are talking about.<br /><br />The screws were nearly impossible to get in without tools, but I mustered through.  It took 3 hours, 4 shots of whiskey and earplugs for my kids to block their ears from the language coming out of my mouth...but I did it.  Then came the hard part.  The dozens of nails to put the back on.  That was really difficult without the use of tools...but again...I got through it.  My feet have gaping holes from pushing those suckers in, but the table is assembled.<br /><br />I highly suggest using tools for this project.  I think it would be a lot easier than what I went through. All-in-all the table is sturdy, although a bit smaller than I had anticipated.  Again, use the tools.  So much easier, I'm sure.",8/27/2015
US,15834139,R2BIB1R2HCXW7W,B00T6RQCSC,297247714,"The Original Gorilla Grip (TM) FELT + RUBBER Area Rug Pad, Made In USA, 2x4, 2x8, 3x5, 4x6, 5x7, 5x8, 6x9, 8x10, 8x11, 9x12, 12x15, Extra Thick, Hypoallergenic, Hard Floor Protector, 20 Year Guarantee",Furniture,5,0,1,N,N,Feels expensive and does its job well,"This is a very high quality rug pad. The base is super-grippy and stays in place on my wood floor. The surface consists of a soft and comfortable felt padding. It adds a nice, cushioned feel to my area rug.<br /><br />This should last a very long time. The materials feel extremely solid. And I believe there is a 20 year guarantee if I remember the brand name and am still alive in 2035.<br /><br />I did receive a moderate discount to leave a review, but I am under no expectation to say something positive. Please feel free to comment on my review if you have any questions. I will also try to remember to give an update in a few weeks or months.",8/27/2015
US,12974084,RKL9HD1TKK29H,B006MIUM20,941823468,"Zinus SC-SBBK-14NT-FR Smartbase Bed Frame Metal, Narrow Twin",Furniture,5,0,0,N,Y,best decision to get rid of boxspring and reg frame,best decision to get rid of boxspring and reg frame... very comfortable to sleep on..more comfortable to be exact....  and so much more storage under bed... use it with a double pillow top reg mattress,8/27/2015
US,12282427,R3UCQMVLMRX164,B00II67DVW,540492897,Home-it step stool Super quality Folding Step Stool for kids step stool 11 Inches.,Furniture,5,0,0,N,Y,Love this little stool,Love this little stool.  Folds away easily and is very sturdy.  Works for me in my kitchen as I am 5'1&#34; and have hard time reaching some of my cabinets.,8/27/2015
US,31637130,R196VM2BVX24BN,B00UKXW3ZW,883409259,7 pc Espresso Brown 6 Person Table and Chairs Brown Dining Dinette - Espresso Brown and Beige Chair Cross X Back,Furniture,5,0,0,N,Y,Five Stars,Love it! I took 2 days to assemble but it looks lovely.,8/27/2015
US,2192904,R3OH70AYU9U3Y5,B00NNKBJ72,253884890,Poundex Bobkona Leo Microfabric 2-Piece Reversible Sectional Sofa,Furniture,1,11,12,N,Y,So sad,"As a brand new nurse, I was excited to finally save enough money to buy my first couch! However, when it arrived, there were huge gashes in the thin fabric and the boards underneath were cracked. I have a muscular disorder and live alone, so I had to hire someone to come bring it in. I have blisters all over my hands from setting it up, and the look is very cheap and poor quality. I tried calling customer service but I simply cannot return it since the boxes were destroyed in shipping and I cannot lift it. I am so very disappointed with my first brand new piece of furniture :(",8/27/2015
US,4891302,R3SKKRAUEDH24R,B009ADUKLC,130749867,Baxton Studio Botticelli Brown Modern TV Stand with Frosted Glass Door,Furniture,5,0,0,N,Y,Five Stars,Excelent price for a decent product Locks great,8/27/2015
US,52442027,R1YB5E38V0KX3E,B002H0C16C,469764819,Boraam 12500 Valencia Metal Baker's Rack,Furniture,1,3,3,N,Y,Not happy with the item,It arrived all bent and since I needed it my husband tried to straighten it and put it against the wall so the bent won't be seen. Not happy with the item.,8/27/2015
US,45545983,R2MTKPEQTJC2BL,B006RAWM9E,635098349,"Choice Parts - Black Recliner Cable with Release Handle - Exposed Cable Length: 4.75"" - Total Cable Length: 36.5""",Furniture,5,0,0,N,Y,Five Stars,"Just as described,  and fast shipping",8/27/2015
US,1439164,R1Q2FEXRHY2BXG,B00BM7P2OO,297255646,"Hand Wrapped Garland Full of Light Blue, Soft Green and Pale Yellow Colored Pip Berries for Decorating",Furniture,5,0,0,N,Y,Five Stars,Was exactly as described and came quickly!,8/27/2015
US,22650095,RCDYQUWL9VF72,B00HCZ0YFC,238177373,Best Price Mattress New Innovated Box Spring Metal Bed Frame,Furniture,5,0,0,N,Y,To good to be true?,Great price... maybe to good? NO!!!<br />The awsome price had me worried it would wobble and squeek- Nope!!<br />Sturdy and quiet- easy to set up and<br />Huge amount of storage under it. I'm so glad I went for it.,8/27/2015
US,44828468,R9ODG3U69HPE3,B00ICNBCKO,148794349,"Rug Pad Central, 100% Felt Rug Pad, Extra Thick- Cushion, Comfort and Protection",Furniture,5,0,0,N,Y,Five Stars,really a great value!,8/27/2015
US,49694878,RLLZ787AJ5X2W,B00XLZ21D0,87624625,Ottomanson Ottohome Collection/Aqua Blue Damask Design Runner Rug with Non-Skid (Non-Slip) Rubber Backing,Furniture,5,0,0,N,Y,"Love it, as others said","Love it, as others said, a little more slim than expected but perfect for where I had in mind. Makes my closet look very classy. I think it would be a little thin for any hallway that wasn't narrow.",8/27/2015
